QueryHour,OrganizationId,ProjectId,CubeName,Service,UserHash,QueryLanguage,Succeeded,TotalQueries,SumWallTime,AvgWallTime
2025-05-09 23:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0084,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,58.180405,5.289127727
2025-05-09 23:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.980915,0.4528104545
2025-05-09 23:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.189461,0.4717691818
2025-05-09 23:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.5907,0.5082454545
2025-05-10 4:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,3.791295,0.3446631818
2025-05-10 4:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.450281,0.404571
2025-05-10 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0070,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,80.57832,7.325301818
2025-05-10 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,6.146735,0.5587940909
2025-05-10 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.241141,0.4764673636
2025-05-11 4:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.049606,0.368146
2025-05-11 4:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.064148,0.369468
2025-05-11 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0070,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,89.32381,8.120346364
2025-05-11 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,6.036577,0.5487797273
2025-05-11 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.407864,0.491624
2025-05-12 4:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.707323,0.5188475455
2025-05-12 4:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.303487,0.4821351818
2025-05-12 4:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.499383,0.4999439091
2025-05-12 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0070,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,83.65008,7.604552727
2025-05-12 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.81523,0.5286572727
2025-05-12 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.964974,0.4513612727
2025-05-12 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,fcf2c43c-4525-4962-6829-4acd8d0ed81c,CUBE0111,user-query,1a0ee43890631b922fac29bee598d5e5,sql,TRUE,11,83.34624,7.576930909
2025-05-12 13:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0084,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,61.951347,5.631940636
2025-05-12 13:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.327687,0.4843351818
2025-05-12 13:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.930948,0.5391770909
2025-05-12 14:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,88edd8a0-61ba-4059-74bd-c136f20eb2cd,CUBE0043,user-query,52c19f35c3382540e5c0c80dde1b89b2,sql,TRUE,11,22.125578,2.011416182
2025-05-12 18:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0084,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,53.569485,4.869953182
2025-05-12 18:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.901675,0.5365159091
2025-05-12 18:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.016368,0.4560334545
2025-05-13 1:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0084,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,55.82947,5.075406364
2025-05-13 1:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.74253,0.4311390909
2025-05-13 1:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.704995,0.4277268182
2025-05-13 4:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.102961,0.3729964545
2025-05-13 4:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,4.061806,0.3692550909
2025-05-13 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0070,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,85.20325,7.74575
2025-05-13 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.376002,0.4887274545
2025-05-13 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.530061,0.5027328182
2025-05-13 12:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0084,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,64.01872,5.819883636
2025-05-13 12:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,5.524851,0.5022591818
2025-05-13 12:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,213979e3-2e0e-472d-6854-462655bbde11,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,6.535587,0.5941442727
2025-05-13 12:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,11,6.629785,0.6027077273
2025-05-13 14:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,a20aa559-ae01-4e24-7e58-22a8c0e0b30a,CUBE0040,user-query,6b0b070b87729ed1bbd117a940269361,sql,TRUE,11,23.275806,2.115982364
2025-05-13 18:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,1b06042fd184c14a60c6bffc6f554d5e,sql,TRUE,11,15.90934,1.446303636
2025-05-13 18:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,a20aa559-ae01-4e24-7e58-22a8c0e0b30a,CUBE0040,user-query,d3aa9bcb9c38113d01c6bbf4361d6012,sql,TRUE,11,74.15992,6.741810909
2025-05-13 19:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,5b9f9855f866d5d7dbf25deb40eb8186,sql,TRUE,11,31.645596,2.876872364
2025-10-03 19:00:00,be28a0b1-e2a8-4458-bd41-93d34237f317,a2abbaa2-6720-4cea-766d-d0a3fd1d3cfe,CUBE0014,aggregation-health-service,e531b756695d5131f8e3baeca4ac2901,analysis,FALSE,11,4.71127,0.4282972727
2025-05-07 4:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.746063,0.4746063
2025-05-07 4:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,3.838213,0.3838213
2025-05-07 8:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,c2318bda-2256-4763-7483-ec3dcbc98801,CUBE0056,user-query,522638d9cb42f9842ee3ed8d75416d94,sql,FALSE,10,67.48487,6.748487
2025-05-07 10:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,88edd8a0-61ba-4059-74bd-c136f20eb2cd,CUBE0060,user-query,52c19f35c3382540e5c0c80dde1b89b2,sql,TRUE,10,10.024342,1.0024342
2025-05-07 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0070,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,78.72501,7.872501
2025-05-07 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,5.242672,0.5242672
2025-05-07 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,3e98057a-8192-4fe5-5ac1-ed5f8d2c7698,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.119412,0.4119412
2025-05-07 11:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,510bb8e2-3510-41d6-46ea-78c3eb16d4a5,CUBE0065,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,FALSE,10,1.294629,0.1294629
2025-05-07 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,40.818333,4.0818333
2025-05-07 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,5.516731,0.5516731
2025-05-07 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,5.000484,0.5000484
2025-05-07 12:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,88edd8a0-61ba-4059-74bd-c136f20eb2cd,CUBE0060,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,FALSE,10,1.119889,0.1119889
2025-05-07 13:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,159c4ae64cd3a53f07aa84f991645d7b,sql,TRUE,10,72.3583,7.23583
2025-05-07 13:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,2d9bf3733072eb41f3d6da44a2682106,sql,TRUE,10,4.89051,0.489051
2025-05-07 13:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,52c19f35c3382540e5c0c80dde1b89b2,sql,TRUE,10,23.442621,2.3442621
2025-05-07 15:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,211fd31c-38cf-4498-5ab6-6c4a39034bd0,CUBE0088,user-query,972ecb0e7ab636fee8acc95c38c88884,sql,TRUE,10,153.32007,15.332007
2025-05-07 16:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,d17dc3e5f55d46c99e49dc5dd7350889,sql,TRUE,10,19.677036,1.9677036
2025-05-07 18:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,8.911818,0.8911818
2025-05-07 20:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,user-query,1a0ee43890631b922fac29bee598d5e5,sql,TRUE,10,9.681878,0.9681878
2025-05-07 20:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,a20aa559-ae01-4e24-7e58-22a8c0e0b30a,CUBE0040,user-query,d3aa9bcb9c38113d01c6bbf4361d6012,sql,TRUE,10,143.8135,14.38135
2025-05-07 20:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0055,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,576.40454,57.640454
2025-05-07 21:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0055,user-query,39799eaafa7565595b288757d810461d,sql,TRUE,10,88.852715,8.8852715
2025-05-08 4:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,3.54087,0.354087
2025-05-08 9:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,31.603218,3.1603218
2025-05-08 9:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,e600614c-892c-4ff9-4ff9-8b67326d6c4e,CUBE0045,user-query,52c19f35c3382540e5c0c80dde1b89b2,sql,TRUE,10,4.753002,0.4753002
2025-05-08 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,36.296272,3.6296272
2025-05-08 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,5.740868,0.5740868
2025-05-08 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.242069,0.4242069
2025-05-08 14:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,6b0b070b87729ed1bbd117a940269361,sql,TRUE,10,146.08635,14.608635
2025-05-08 14:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,9934ecdd777b7a3f216ef59190832ec8,sql,TRUE,10,7.841039,0.7841039
2025-05-08 14:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0055,user-query,4b3d58ffc8cc3d4941c40cfda26c3fc1,sql,TRUE,10,18.892271,1.8892271
2025-05-08 14:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,88edd8a0-61ba-4059-74bd-c136f20eb2cd,CUBE0060,user-query,52c19f35c3382540e5c0c80dde1b89b2,sql,TRUE,10,12.828159,1.2828159
2025-05-08 15:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,user-query,1a0ee43890631b922fac29bee598d5e5,sql,TRUE,10,11.276337,1.1276337
2025-05-08 15:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,211fd31c-38cf-4498-5ab6-6c4a39034bd0,CUBE0088,user-query,972ecb0e7ab636fee8acc95c38c88884,sql,TRUE,10,175.45177,17.545177
2025-05-08 18:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,9.433806,0.9433806
2025-05-08 19:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,a2abbaa2-6720-4cea-766d-d0a3fd1d3cfe,CUBE0035,user-query,972ecb0e7ab636fee8acc95c38c88884,sql,TRUE,10,132.14954,13.214954
2025-05-08 20:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,9.0642,0.90642
2025-05-09 8:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,e600614c-892c-4ff9-4ff9-8b67326d6c4e,CUBE0045,user-query,52c19f35c3382540e5c0c80dde1b89b2,sql,TRUE,10,4.24164,0.424164
2025-05-09 9:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,9.582737,0.9582737
2025-05-09 11:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0055,user-query,de7f263cd86a08c8bbf19c53d8e7efd7,sql,TRUE,10,456.1166,45.61166
2025-05-09 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,37.046116,3.7046116
2025-05-09 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.388979,0.4388979
2025-05-09 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.748084,0.4748084
2025-05-09 14:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,d3aa9bcb9c38113d01c6bbf4361d6012,sql,TRUE,10,14.477431,1.4477431
2025-05-09 15:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0055,user-query,de7f263cd86a08c8bbf19c53d8e7efd7,sql,TRUE,10,127.05202,12.705202
2025-05-09 15:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,211fd31c-38cf-4498-5ab6-6c4a39034bd0,CUBE0088,user-query,972ecb0e7ab636fee8acc95c38c88884,sql,TRUE,10,108.63785,10.863785
2025-05-09 20:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,8f03f47d-103c-4d07-6775-ba207486efca,CUBE0049,user-query,2d9bf3733072eb41f3d6da44a2682106,sql,TRUE,10,2.732949,0.2732949
2025-05-09 20:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,a20aa559-ae01-4e24-7e58-22a8c0e0b30a,CUBE0040,user-query,d3aa9bcb9c38113d01c6bbf4361d6012,sql,TRUE,10,154.251,15.4251
2025-05-10 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,41.13145,4.113145
2025-05-10 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.506454,0.4506454
2025-05-10 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.699336,0.4699336
2025-05-11 4:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,3.473874,0.3473874
2025-05-11 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,44.150047,4.4150047
2025-05-11 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.72867,0.472867
2025-05-11 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.904125,0.4904125
2025-05-11 18:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,c2318bda-2256-4763-7483-ec3dcbc98801,CUBE0056,user-query,522638d9cb42f9842ee3ed8d75416d94,sql,FALSE,10,65.15881,6.515881
2025-05-12 4:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,10cec048-8051-43b6-57b2-31ae49274392,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.065533,0.4065533
2025-05-12 10:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,10.372901,1.0372901
2025-05-12 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,42.84874,4.284874
2025-05-12 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,5.947811,0.5947811
2025-05-12 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,4.634127,0.4634127
2025-05-12 15:00:00,9d1ddbbb-5e74-4fc6-a7dc-2955246d765f,211fd31c-38cf-4498-5ab6-6c4a39034bd0,CUBE0088,user-query,972ecb0e7ab636fee8acc95c38c88884,sql,TRUE,10,219.03549,21.903549
2025-05-12 17:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,<function <lambda> at 0x7ed070aea8f0>,CUBE0002,statistics-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,69.90191,6.990191
2025-05-12 18:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,9.207069,0.9207069
2025-05-13 8:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,79256b8c-3952-4b18-493f-63a05f597424,CUBE0007,user-query,1a0ee43890631b922fac29bee598d5e5,sql,TRUE,10,3.501925,0.3501925
2025-05-13 9:00:00,dc75bb85-e6b1-4f85-621b-817726250cd6,fc457273-8150-4c14-6513-3c1654211f9d,CUBE0002,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,11.343655,1.1343655
2025-05-13 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0073,aggregation-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,40.65572,4.065572
2025-05-13 12:00:00,2907b438-61a8-4d28-4424-8636adafdbe5,52e178ae-3c27-4ed8-4649-d7f3e133a531,CUBE0002,aggregation-health-service,93be4d06b4f01f124cec4755a99dfa0e,none,TRUE,10,5.067651,0.5067651
